video_id,start,end,split,surgery_id,phase_id,operation_id,segment_path
case_0028,102.9,108.7,test,2,4,7,./OphNet_trimmed_videos/case_0028/case_0028_7.mp4
case_0028,108.7,114.55,test,2,4,6,./OphNet_trimmed_videos/case_0028/case_0028_8.mp4
case_0028,114.55,124,test,1,5,44,./OphNet_trimmed_videos/case_0028/case_0028_9.mp4
case_0028,124,139.61,test,2,29,47,./OphNet_trimmed_videos/case_0028/case_0028_10.mp4
case_0028,139.61,147.84,test,3,2,1,./OphNet_trimmed_videos/case_0028/case_0028_11.mp4
case_0031,0,8.24,train,5,3,2,./OphNet_trimmed_videos/case_0031/case_0031_0.mp4
case_0031,8.24,16.13,train,0,6,8,./OphNet_trimmed_videos/case_0031/case_0031_1.mp4
case_0031,16.13,17.72,train,0,18,18,./OphNet_trimmed_videos/case_0031/case_0031_2.mp4
case_0031,17.72,20.33,train,0,12,16,./OphNet_trimmed_videos/case_0031/case_0031_3.mp4
case_0031,20.33,28.31,train,0,12,26,./OphNet_trimmed_videos/case_0031/case_0031_4.mp4
case_0031,28.31,37.14,train,0,0,0,./OphNet_trimmed_videos/case_0031/case_0031_5.mp4
case_0031,37.14,39.46,train,0,14,11,./OphNet_trimmed_videos/case_0031/case_0031_6.mp4
case_0031,39.46,52.49,train,0,6,41,./OphNet_trimmed_videos/case_0031/case_0031_7.mp4
case_0031,52.49,54.83,train,0,0,0,./OphNet_trimmed_videos/case_0031/case_0031_8.mp4
case_0031,54.83,80.93,train,0,7,3,./OphNet_trimmed_videos/case_0031/case_0031_9.mp4
case_0031,80.93,85.23,train,0,0,0,./OphNet_trimmed_videos/case_0031/case_0031_10.mp4
case_0031,85.23,96.11,train,0,1,10,./OphNet_trimmed_videos/case_0031/case_0031_11.mp4
case_0031,96.11,99.84,train,0,1,20,./OphNet_trimmed_videos/case_0031/case_0031_12.mp4
case_0031,99.84,110.28,train,0,1,28,./OphNet_trimmed_videos/case_0031/case_0031_13.mp4
case_0031,110.28,115.93,train,3,2,1,./OphNet_trimmed_videos/case_0031/case_0031_14.mp4
case_0031,115.93,130.21,train,0,1,28,./OphNet_trimmed_videos/case_0031/case_0031_15.mp4
case_0031,130.21,135.11,train,3,2,1,./OphNet_trimmed_videos/case_0031/case_0031_16.mp4
case_0031,135.11,170.06,train,0,1,28,./OphNet_trimmed_videos/case_0031/case_0031_17.mp4
case_0031,170.06,183.33,train,0,1,29,./OphNet_trimmed_videos/case_0031/case_0031_18.mp4
case_0031,183.33,275.81,train,0,1,9,./OphNet_trimmed_videos/case_0031/case_0031_19.mp4
case_0031,275.81,284.16,train,0,0,0,./OphNet_trimmed_videos/case_0031/case_0031_20.mp4
case_0031,284.16,397.93,train,0,1,9,./OphNet_trimmed_videos/case_0031/case_0031_21.mp4
case_0031,397.93,405.93,train,0,8,15,./OphNet_trimmed_videos/case_0031/case_0031_22.mp4
case_0031,405.93,413.18,train,2,4,7,./OphNet_trimmed_videos/case_0031/case_0031_23.mp4
case_0031,413.18,419.3,train,2,4,6,./OphNet_trimmed_videos/case_0031/case_0031_24.mp4
case_0036,0,2.97,train,5,3,2,./OphNet_trimmed_videos/case_0036/case_0036_0.mp4
case_0036,2.97,10.07,train,0,6,8,./OphNet_trimmed_videos/case_0036/case_0036_1.mp4
case_0036,10.07,15.47,train,0,18,18,./OphNet_trimmed_videos/case_0036/case_0036_2.mp4
case_0036,15.47,20.89,train,0,12,16,./OphNet_trimmed_videos/case_0036/case_0036_3.mp4
case_0036,20.89,26.09,train,0,0,0,./OphNet_trimmed_videos/case_0036/case_0036_4.mp4
case_0036,26.09,30.04,train,0,14,11,./OphNet_trimmed_videos/case_0036/case_0036_5.mp4
case_0036,30.04,40.05,train,0,6,13,./OphNet_trimmed_videos/case_0036/case_0036_6.mp4
case_0036,40.05,44.88,train,0,0,0,./OphNet_trimmed_videos/case_0036/case_0036_7.mp4
case_0036,44.88,47.31,train,0,14,11,./OphNet_trimmed_videos/case_0036/case_0036_8.mp4
case_0036,47.31,73.31,train,0,7,3,./OphNet_trimmed_videos/case_0036/case_0036_9.mp4
case_0036,73.31,84.96,train,0,1,10,./OphNet_trimmed_videos/case_0036/case_0036_10.mp4
case_0036,84.96,88.97,train,0,0,0,./OphNet_trimmed_videos/case_0036/case_0036_11.mp4
case_0036,88.97,91.27,train,0,14,11,./OphNet_trimmed_videos/case_0036/case_0036_12.mp4
case_0036,91.27,95.8,train,0,1,20,./OphNet_trimmed_videos/case_0036/case_0036_13.mp4
case_0036,95.8,139.54,train,0,1,28,./OphNet_trimmed_videos/case_0036/case_0036_14.mp4
case_0036,139.54,144.47,train,0,1,29,./OphNet_trimmed_videos/case_0036/case_0036_15.mp4
case_0036,144.47,237.83,train,0,1,9,./OphNet_trimmed_videos/case_0036/case_0036_16.mp4
case_0036,237.83,319.66,train,0,8,15,./OphNet_trimmed_videos/case_0036/case_0036_17.mp4
case_0036,319.66,343.29,train,0,8,50,./OphNet_trimmed_videos/case_0036/case_0036_18.mp4
case_0036,343.29,353.97,train,2,4,7,./OphNet_trimmed_videos/case_0036/case_0036_19.mp4
case_0036,353.97,379.05,train,2,11,22,./OphNet_trimmed_videos/case_0036/case_0036_20.mp4
case_0036,379.05,407.33,train,0,5,4,./OphNet_trimmed_videos/case_0036/case_0036_21.mp4
case_0036,407.33,412.04,train,0,5,19,./OphNet_trimmed_videos/case_0036/case_0036_22.mp4
case_0038,0,88,val,5,3,2,./OphNet_trimmed_videos/case_0038/case_0038_0.mp4
case_0038,88,111.66,val,0,6,8,./OphNet_trimmed_videos/case_0038/case_0038_1.mp4
case_0038,111.66,116.12,val,0,18,18,./OphNet_trimmed_videos/case_0038/case_0038_2.mp4
case_0038,116.12,119.68,val,0,12,16,./OphNet_trimmed_videos/case_0038/case_0038_3.mp4
case_0038,119.68,126.76,val,0,0,0,./OphNet_trimmed_videos/case_0038/case_0038_4.mp4
case_0038,126.76,153.32,val,0,6,41,./OphNet_trimmed_videos/case_0038/case_0038_5.mp4
case_0038,153.32,171.03,val,0,7,3,./OphNet_trimmed_videos/case_0038/case_0038_6.mp4
case_0038,171.03,192.7,val,0,1,10,./OphNet_trimmed_videos/case_0038/case_0038_7.mp4
case_0038,192.7,195,val,0,0,0,./OphNet_trimmed_videos/case_0038/case_0038_8.mp4
case_0038,195,206.46,val,0,1,20,./OphNet_trimmed_videos/case_0038/case_0038_9.mp4
case_0038,206.46,262.94,val,0,1,28,./OphNet_trimmed_videos/case_0038/case_0038_10.mp4
case_0038,262.94,263.86,val,0,1,29,./OphNet_trimmed_videos/case_0038/case_0038_11.mp4
case_0038,263.86,348,val,0,1,9,./OphNet_trimmed_videos/case_0038/case_0038_12.mp4
case_0038,348,352.7,val,0,0,0,./OphNet_trimmed_videos/case_0038/case_0038_13.mp4
case_0038,352.7,422.33,val,0,1,9,./OphNet_trimmed_videos/case_0038/case_0038_14.mp4
case_0038,422.33,425.03,val,0,0,0,./OphNet_trimmed_videos/case_0038/case_0038_15.mp4
case_0038,425.03,430.36,val,0,6,8,./OphNet_trimmed_videos/case_0038/case_0038_16.mp4
case_0038,430.36,436.36,val,0,6,81,./OphNet_trimmed_videos/case_0038/case_0038_17.mp4
case_0038,436.36,452.98,val,0,8,15,./OphNet_trimmed_videos/case_0038/case_0038_18.mp4
case_0038,452.98,472.96,val,0,10,5,./OphNet_trimmed_videos/case_0038/case_0038_19.mp4
case_0038,472.96,480,val,0,0,0,./OphNet_trimmed_videos/case_0038/case_0038_20.mp4
case_0038,480,484.42,val,2,4,7,./OphNet_trimmed_videos/case_0038/case_0038_21.mp4
case_0038,484.42,490.6,val,2,4,6,./OphNet_trimmed_videos/case_0038/case_0038_22.mp4
case_0038,490.6,525.69,val,2,11,22,./OphNet_trimmed_videos/case_0038/case_0038_23.mp4
case_0038,525.69,533.5,val,0,5,4,./OphNet_trimmed_videos/case_0038/case_0038_24.mp4
case_0038,533.5,536.36,val,5,3,2,./OphNet_trimmed_videos/case_0038/case_0038_25.mp4
case_0039,0,6.4,train,4,51,106,./OphNet_trimmed_videos/case_0039/case_0039_0.mp4
case_0039,6.68,16.1,train,4,40,89,./OphNet_trimmed_videos/case_0039/case_0039_1.mp4
case_0039,16.2,17.7,train,4,20,27,./OphNet_trimmed_videos/case_0039/case_0039_2.mp4
case_0039,17.7,28.4,train,4,17,25,./OphNet_trimmed_videos/case_0039/case_0039_3.mp4
case_0039,28.4,32.6,train,4,9,31,./OphNet_trimmed_videos/case_0039/case_0039_4.mp4
case_0039,32.7,34.5,train,4,9,84,./OphNet_trimmed_videos/case_0039/case_0039_5.mp4
case_0039,34.6,36.8,train,4,9,59,./OphNet_trimmed_videos/case_0039/case_0039_6.mp4
case_0039,36.8,40.76,train,4,9,33,./OphNet_trimmed_videos/case_0039/case_0039_7.mp4
case_0039,40.76,46,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_8.mp4
case_0039,46,48.8,train,4,9,33,./OphNet_trimmed_videos/case_0039/case_0039_9.mp4
case_0039,49,57.32,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_10.mp4
case_0039,57.32,58.9,train,4,9,33,./OphNet_trimmed_videos/case_0039/case_0039_11.mp4
case_0039,59,66.76,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_12.mp4
case_0039,66.76,70.4,train,4,9,33,./OphNet_trimmed_videos/case_0039/case_0039_13.mp4
case_0039,70.6,73.75,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_14.mp4
case_0039,73.75,77,train,4,9,33,./OphNet_trimmed_videos/case_0039/case_0039_15.mp4
case_0039,77.5,81.88,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_16.mp4
case_0039,81.88,85.8,train,4,9,33,./OphNet_trimmed_videos/case_0039/case_0039_17.mp4
case_0039,85.8,89.88,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_18.mp4
case_0039,89.88,92.8,train,4,13,30,./OphNet_trimmed_videos/case_0039/case_0039_19.mp4
case_0039,92.8,119.5,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_20.mp4
case_0039,119.5,127.68,train,4,51,106,./OphNet_trimmed_videos/case_0039/case_0039_21.mp4
case_0039,127.68,131.12,train,4,9,106,./OphNet_trimmed_videos/case_0039/case_0039_22.mp4
case_0039,131.12,137.8,train,3,2,1,./OphNet_trimmed_videos/case_0039/case_0039_23.mp4
case_0039,137.8,189.5,train,4,13,21,./OphNet_trimmed_videos/case_0039/case_0039_24.mp4
case_0039,189.5,197,train,4,13,51,./OphNet_trimmed_videos/case_0039/case_0039_25.mp4
case_0043,0,3.9,train,0,14,11,./OphNet_trimmed_videos/case_0043/case_0043_0.mp4
case_0043,3.9,11.14,train,0,6,8,./OphNet_trimmed_videos/case_0043/case_0043_1.mp4
case_0043,11.14,15.22,train,0,18,18,./OphNet_trimmed_videos/case_0043/case_0043_2.mp4
case_0043,15.22,19.22,train,0,12,16,./OphNet_trimmed_videos/case_0043/case_0043_3.mp4
case_0043,19.22,23,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_4.mp4
case_0043,23,24.59,train,0,14,11,./OphNet_trimmed_videos/case_0043/case_0043_5.mp4
case_0043,24.59,30.3,train,0,6,13,./OphNet_trimmed_videos/case_0043/case_0043_6.mp4
case_0043,30.3,42.98,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_7.mp4
case_0043,42.98,65.73,train,0,7,3,./OphNet_trimmed_videos/case_0043/case_0043_8.mp4
case_0043,65.73,70.14,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_9.mp4
case_0043,70.14,80.56,train,0,7,3,./OphNet_trimmed_videos/case_0043/case_0043_10.mp4
case_0043,81.28,90.4,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_11.mp4
case_0043,90.4,92.34,train,0,14,11,./OphNet_trimmed_videos/case_0043/case_0043_12.mp4
case_0043,92.34,124.3,train,3,2,1,./OphNet_trimmed_videos/case_0043/case_0043_13.mp4
case_0043,124.3,136.08,train,0,7,60,./OphNet_trimmed_videos/case_0043/case_0043_14.mp4
case_0043,136.08,145.16,train,3,2,1,./OphNet_trimmed_videos/case_0043/case_0043_15.mp4
case_0043,145.16,146.79,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_16.mp4
case_0043,146.79,148.16,train,0,14,11,./OphNet_trimmed_videos/case_0043/case_0043_17.mp4
case_0043,148.16,172.85,train,3,2,1,./OphNet_trimmed_videos/case_0043/case_0043_18.mp4
case_0043,172.85,174,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_19.mp4
case_0043,174,175.42,train,0,14,11,./OphNet_trimmed_videos/case_0043/case_0043_20.mp4
case_0043,175.42,195.01,train,3,2,1,./OphNet_trimmed_videos/case_0043/case_0043_21.mp4
case_0043,195.01,203.25,train,0,7,42,./OphNet_trimmed_videos/case_0043/case_0043_22.mp4
case_0043,203.25,205.55,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_23.mp4
case_0043,205.55,213.22,train,0,7,3,./OphNet_trimmed_videos/case_0043/case_0043_24.mp4
case_0043,213.22,218.26,train,3,2,1,./OphNet_trimmed_videos/case_0043/case_0043_25.mp4
case_0043,218.26,223.47,train,0,1,10,./OphNet_trimmed_videos/case_0043/case_0043_26.mp4
case_0043,223.47,226,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_27.mp4
case_0043,226,228.51,train,0,14,11,./OphNet_trimmed_videos/case_0043/case_0043_28.mp4
case_0043,228.51,235.48,train,0,1,20,./OphNet_trimmed_videos/case_0043/case_0043_29.mp4
case_0043,235.48,242.42,train,0,19,23,./OphNet_trimmed_videos/case_0043/case_0043_30.mp4
case_0043,242.42,256.27,train,0,1,24,./OphNet_trimmed_videos/case_0043/case_0043_31.mp4
case_0043,256.27,309.15,train,0,1,9,./OphNet_trimmed_videos/case_0043/case_0043_32.mp4
case_0043,309.15,367.41,train,0,8,15,./OphNet_trimmed_videos/case_0043/case_0043_33.mp4
case_0043,367.41,374.92,train,0,0,0,./OphNet_trimmed_videos/case_0043/case_0043_34.mp4
case_0043,374.92,402.55,train,0,8,50,./OphNet_trimmed_videos/case_0043/case_0043_35.mp4
case_0043,402.55,406.75,train,2,0,0,./OphNet_trimmed_videos/case_0043/case_0043_36.mp4
case_0043,406.75,411.36,train,2,4,7,./OphNet_trimmed_videos/case_0043/case_0043_37.mp4
case_0043,411.36,420.86,train,2,4,6,./OphNet_trimmed_videos/case_0043/case_0043_38.mp4
case_0043,420.86,451.06,train,2,11,22,./OphNet_trimmed_videos/case_0043/case_0043_39.mp4
case_0043,451.06,457.5,train,0,5,4,./OphNet_trimmed_videos/case_0043/case_0043_40.mp4
case_0043,457.5,468.58,train,5,3,2,./OphNet_trimmed_videos/case_0043/case_0043_41.mp4
case_0045,0,6.01,test,5,3,2,./OphNet_trimmed_videos/case_0045/case_0045_0.mp4
case_0045,6.01,15.12,test,0,6,8,./OphNet_trimmed_videos/case_0045/case_0045_1.mp4
case_0045,15.12,19.95,test,0,18,18,./OphNet_trimmed_videos/case_0045/case_0045_2.mp4
case_0045,19.95,24.06,test,0,12,16,./OphNet_trimmed_videos/case_0045/case_0045_3.mp4
case_0045,24.06,32.67,test,0,12,26,./OphNet_trimmed_videos/case_0045/case_0045_4.mp4
case_0045,32.67,38.14,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_5.mp4
case_0045,38.14,40.14,test,0,14,11,./OphNet_trimmed_videos/case_0045/case_0045_6.mp4
case_0045,40.14,42.04,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_7.mp4
case_0045,42.04,49.72,test,3,2,1,./OphNet_trimmed_videos/case_0045/case_0045_8.mp4
case_0045,49.72,55.82,test,0,6,13,./OphNet_trimmed_videos/case_0045/case_0045_9.mp4
case_0045,55.82,68.08,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_10.mp4
case_0045,68.08,82.05,test,3,2,1,./OphNet_trimmed_videos/case_0045/case_0045_11.mp4
case_0045,82.05,151,test,0,26,57,./OphNet_trimmed_videos/case_0045/case_0045_12.mp4
case_0045,151,152.32,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_13.mp4
case_0045,152.32,175.21,test,0,26,57,./OphNet_trimmed_videos/case_0045/case_0045_14.mp4
case_0045,175.21,180.31,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_15.mp4
case_0045,180.31,225,test,0,26,57,./OphNet_trimmed_videos/case_0045/case_0045_16.mp4
case_0045,225,227.29,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_17.mp4
case_0045,227.29,351.52,test,0,26,57,./OphNet_trimmed_videos/case_0045/case_0045_18.mp4
case_0045,351.52,359.93,test,0,14,11,./OphNet_trimmed_videos/case_0045/case_0045_19.mp4
case_0045,359.93,362.5,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_20.mp4
case_0045,362.5,389.36,test,0,7,3,./OphNet_trimmed_videos/case_0045/case_0045_21.mp4
case_0045,389.36,405.56,test,0,1,10,./OphNet_trimmed_videos/case_0045/case_0045_22.mp4
case_0045,405.56,408.11,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_23.mp4
case_0045,408.11,417.75,test,0,1,20,./OphNet_trimmed_videos/case_0045/case_0045_24.mp4
case_0045,417.75,427.36,test,0,1,10,./OphNet_trimmed_videos/case_0045/case_0045_25.mp4
case_0045,427.36,431,test,0,0,0,./OphNet_trimmed_videos/case_0045/case_0045_26.mp4
case_0045,431,433.37,test,0,14,11,./OphNet_trimmed_videos/case_0045/case_0045_27.mp4
case_0045,433.37,441.17,test,0,1,20,./OphNet_trimmed_videos/case_0045/case_0045_28.mp4
case_0045,441.17,450.55,test,0,1,28,./OphNet_trimmed_videos/case_0045/case_0045_29.mp4
case_0045,450.55,452.5,test,0,1,29,./OphNet_trimmed_videos/case_0045/case_0045_30.mp4
case_0045,452.5,468.97,test,0,1,9,./OphNet_trimmed_videos/case_0045/case_0045_31.mp4
case_0045,468.97,473.89,test,0,1,46,./OphNet_trimmed_videos/case_0045/case_0045_32.mp4
case_0045,473.89,504.87,test,0,8,15,./OphNet_trimmed_videos/case_0045/case_0045_33.mp4
case_0045,504.87,509.18,test,2,4,7,./OphNet_trimmed_videos/case_0045/case_0045_34.mp4
case_0045,509.18,528.63,test,2,4,6,./OphNet_trimmed_videos/case_0045/case_0045_35.mp4
case_0045,528.63,533.37,test,2,11,22,./OphNet_trimmed_videos/case_0045/case_0045_36.mp4
case_0045,533.37,540.11,test,3,2,1,./OphNet_trimmed_videos/case_0045/case_0045_37.mp4
case_0045,540.11,571.88,test,0,26,65,./OphNet_trimmed_videos/case_0045/case_0045_38.mp4
case_0045,571.88,577.31,test,3,2,1,./OphNet_trimmed_videos/case_0045/case_0045_39.mp4
case_0045,577.31,580.68,test,2,11,22,./OphNet_trimmed_videos/case_0045/case_0045_40.mp4
case_0045,580.68,587.72,test,3,2,1,./OphNet_trimmed_videos/case_0045/case_0045_41.mp4
case_0045,587.72,593.68,test,0,5,4,./OphNet_trimmed_videos/case_0045/case_0045_42.mp4
case_0045,593.68,599.2,test,0,10,5,./OphNet_trimmed_videos/case_0045/case_0045_43.mp4
case_0045,599.2,602.34,test,0,5,4,./OphNet_trimmed_videos/case_0045/case_0045_44.mp4
case_0045,602.34,605.07,test,0,5,19,./OphNet_trimmed_videos/case_0045/case_0045_45.mp4
case_0045,605.07,613.24,test,5,3,2,./OphNet_trimmed_videos/case_0045/case_0045_46.mp4
case_0051,0,7.34,train,5,3,2,./OphNet_trimmed_videos/case_0051/case_0051_0.mp4
case_0051,7.34,10.54,train,6,6,8,./OphNet_trimmed_videos/case_0051/case_0051_1.mp4
case_0051,10.54,14.35,train,6,18,18,./OphNet_trimmed_videos/case_0051/case_0051_2.mp4
case_0051,14.35,20.12,train,6,9,31,./OphNet_trimmed_videos/case_0051/case_0051_3.mp4
case_0051,20.12,42.68,train,6,9,62,./OphNet_trimmed_videos/case_0051/case_0051_4.mp4
case_0051,42.68,109.9,train,6,24,54,./OphNet_trimmed_videos/case_0051/case_0051_5.mp4
case_0051,109.99,123.5,train,6,9,48,./OphNet_trimmed_videos/case_0051/case_0051_6.mp4
case_0051,123.5,128.5,train,6,24,66,./OphNet_trimmed_videos/case_0051/case_0051_7.mp4
case_0051,128.5,140.4,train,6,9,56,./OphNet_trimmed_videos/case_0051/case_0051_8.mp4
case_0051,140.44,157.6,train,6,9,49,./OphNet_trimmed_videos/case_0051/case_0051_9.mp4
case_0051,157.6,175.7,train,3,2,1,./OphNet_trimmed_videos/case_0051/case_0051_10.mp4
case_0051,175.7,186.5,train,6,22,106,./OphNet_trimmed_videos/case_0051/case_0051_11.mp4
case_0051,186.5,189.76,train,6,16,14,./OphNet_trimmed_videos/case_0051/case_0051_12.mp4
case_0051,189.76,221.8,train,6,22,87,./OphNet_trimmed_videos/case_0051/case_0051_13.mp4
case_0051,221.8,229,train,6,16,14,./OphNet_trimmed_videos/case_0051/case_0051_14.mp4
case_0051,229,243.14,train,6,13,21,./OphNet_trimmed_videos/case_0051/case_0051_15.mp4
case_0051,243.14,249.22,train,3,2,1,./OphNet_trimmed_videos/case_0051/case_0051_16.mp4
case_0051,249.22,255.49,train,5,3,2,./OphNet_trimmed_videos/case_0051/case_0051_17.mp4
case_0052,0,55.42,train,5,3,2,./OphNet_trimmed_videos/case_0052/case_0052_0.mp4
case_0052,55.42,63.48,train,0,6,8,./OphNet_trimmed_videos/case_0052/case_0052_1.mp4
case_0052,63.48,69.98,train,0,12,16,./OphNet_trimmed_videos/case_0052/case_0052_2.mp4
case_0052,69.98,77.68,train,0,12,26,./OphNet_trimmed_videos/case_0052/case_0052_3.mp4
case_0052,77.68,91.02,train,0,0,0,./OphNet_trimmed_videos/case_0052/case_0052_4.mp4
case_0052,91.02,103.44,train,3,2,1,./OphNet_trimmed_videos/case_0052/case_0052_5.mp4
case_0052,103.44,112.94,train,0,6,13,./OphNet_trimmed_videos/case_0052/case_0052_6.mp4
case_0052,112.94,119,train,3,2,1,./OphNet_trimmed_videos/case_0052/case_0052_7.mp4
case_0052,119,177.24,train,0,7,3,./OphNet_trimmed_videos/case_0052/case_0052_8.mp4
case_0052,177.24,202.54,train,0,1,10,./OphNet_trimmed_videos/case_0052/case_0052_9.mp4
case_0052,202.54,208.98,train,0,0,0,./OphNet_trimmed_videos/case_0052/case_0052_10.mp4
case_0052,208.98,244.34,train,0,1,106,./OphNet_trimmed_videos/case_0052/case_0052_11.mp4
case_0052,244.34,262.06,train,3,2,1,./OphNet_trimmed_videos/case_0052/case_0052_12.mp4
case_0052,262.06,334.78,train,0,1,9,./OphNet_trimmed_videos/case_0052/case_0052_13.mp4
case_0052,334.78,422.94,train,0,1,46,./OphNet_trimmed_videos/case_0052/case_0052_14.mp4
case_0052,422.94,445,train,0,8,15,./OphNet_trimmed_videos/case_0052/case_0052_15.mp4
case_0052,445,455.02,train,2,0,0,./OphNet_trimmed_videos/case_0052/case_0052_16.mp4
case_0052,455.02,476.54,train,2,4,7,./OphNet_trimmed_videos/case_0052/case_0052_17.mp4
case_0052,476.54,497.16,train,2,11,22,./OphNet_trimmed_videos/case_0052/case_0052_18.mp4
case_0052,497.16,511.6,train,0,5,4,./OphNet_trimmed_videos/case_0052/case_0052_19.mp4
case_0052,511.6,514.1,train,5,3,2,./OphNet_trimmed_videos/case_0052/case_0052_20.mp4
case_0057,0,6.87,train,5,3,2,./OphNet_trimmed_videos/case_0057/case_0057_0.mp4
case_0057,6.87,26.33,train,0,6,13,./OphNet_trimmed_videos/case_0057/case_0057_1.mp4
case_0057,26.33,74.5,train,0,6,8,./OphNet_trimmed_videos/case_0057/case_0057_2.mp4
case_0057,74.5,212.77,train,0,26,57,./OphNet_trimmed_videos/case_0057/case_0057_3.mp4
case_0057,212.77,219.17,train,0,0,0,./OphNet_trimmed_videos/case_0057/case_0057_4.mp4
case_0057,219.17,272,train,0,26,57,./OphNet_trimmed_videos/case_0057/case_0057_5.mp4
case_0057,272,274.93,train,0,0,0,./OphNet_trimmed_videos/case_0057/case_0057_6.mp4
case_0057,274.93,281.1,train,0,7,3,./OphNet_trimmed_videos/case_0057/case_0057_7.mp4
case_0057,281.1,286.27,train,0,1,24,./OphNet_trimmed_videos/case_0057/case_0057_8.mp4
case_0057,286.27,290.3,train,0,8,12,./OphNet_trimmed_videos/case_0057/case_0057_9.mp4
case_0057,290.3,294.72,train,2,4,7,./OphNet_trimmed_videos/case_0057/case_0057_10.mp4
case_0057,294.72,345.72,train,0,26,65,./OphNet_trimmed_videos/case_0057/case_0057_11.mp4
